ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg,id
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,"","",al_ami-7a,299
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,"","",al_ami-8a,300
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,"","",al_hf-1,301
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,"","",al_hf-2,302
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),"","",al_hf-3,303
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,"","",al_hf-4,304
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,"","",al_pn-2,305
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,"","",al_pn-3b,306
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,"","",al_pn-4,307
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,"","",al_pn-5c,308
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),"","",al_pn-6,309
10018,callahan eye foundation hospital,1720 university blvd,"","",birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,"","",al_pn-7,310
10038,stringfellow memorial hospital,301 east 18th st,"","",axxistox,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,9 patients,al_cac-2,311
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoxn,2562358900,acute care hospitals,proprietary,yes,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,9 patients,al_cac-3,312
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,prxprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,81 patients,al_ami-1,313
100x8,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,96%,73 patients,al_ami-2,314
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,14 patients,al_ami-3,315
10038,stringfellow memorial hospital,301xeastx18thxst,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,29 xatients,al_ami-4,316
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,93%,67 patients,al_ami-5,317
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,xes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,al_ami-7a,318
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,87%,15 patients,al_ami-8a,319
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,87%,142 patients,al_hf-1,320
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,256235x900,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,al_hf-2,321
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,49 patients,al_hf-3,322
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4,323
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,caxhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,110 patients,al_pn-2,324
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36x01,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,102 patients,al_pn-3b,325
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,83 patients,al_pn-4,326
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yex,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,145 patients,al_pn-5c,327
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,99 patients,al_pn-6,328
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,87 patients,al_pn-7,329
10038,stringfellow memorial hospital,301 east 18th st,"","",anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2,330
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,342 patients,al_hf-2,331
10055,flowers hospital,4370 west main street,"","",dothan,al,3x305,houston,3347935000,acute care hospitals,proxrietary,yex,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,94 patients,al_hf-3,332
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,al_hf-4,333
10055,flowers hospital,4370xwestxmainxstreet,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,166 patients,al_pnx2,334
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,152 patients,al_pn-3b,335
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,x00%,77 patients,al_pn-4,336
10055,floxers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,146 patients,al_pn-5c,337
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),99%,112 patients,al_pn-6,338
10055,flowers hospital,4370 west main street,"","",dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,99%,128 patients,al_pn-7,339
10055,flowers hospital,4370 west main street,"","",dothan,al,x6x05,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,147 patients,al_scip-card-2,340
